,date,fake_merged,fake_merged_initiation,fake_merged_rt,fake_grinberg_initiation,fake_grinberg_rt,fake_grinberg_rb_initiation,fake_grinberg_rb_rt,fake_newsguard_initiation,fake_newsguard_rt,not_fake,not_fake_initiation,not_fake_rt,not_fake_conservative,not_fake_conservative_initiation,not_fake_conservative_rt,not_fake_liberal,not_fake_liberal_initiation,not_fake_liberal_rt,not_fake_shopping,not_fake_shopping_initiation,not_fake_shopping_rt,not_fake_sports,not_fake_sports_initiation,not_fake_sports_rt,n,nusers,subsets
103,2019-12-06,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,27.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11,suspended_la
104,2019-12-06,115.0,32.0,83.0,16.0,37.0,7.0,24.0,25.0,81.0,463.0,247.0,216.0,58.0,28.0,30.0,7.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,578.0,150,suspended_ma
105,2019-12-07,39.0,25.0,14.0,8.0,6.0,2.0,2.0,24.0,13.0,1249.0,600.0,649.0,56.0,27.0,29.0,110.0,28.0,82.0,7.0,3.0,4.0,3.0,0.0,3.0,1288.0,140,A_ha
106,2019-12-07,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,48.0,8.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,21,A_la
107,2019-12-07,59.0,23.0,36.0,8.0,16.0,0.0,3.0,21.0,31.0,2305.0,1444.0,861.0,175.0,74.0,101.0,85.0,34.0,51.0,44.0,38.0,6.0,14.0,5.0,9.0,2364.0,903,A_ma
108,2019-12-07,1567.0,293.0,1274.0,94.0,419.0,58.0,258.0,282.0,1225.0,12870.0,3782.0,9088.0,965.0,225.0,740.0,1108.0,234.0,874.0,271.0,49.0,222.0,8.0,2.0,6.0,14437.0,1317,D_ha
109,2019-12-07,14.0,1.0,13.0,0.0,4.0,0.0,2.0,1.0,11.0,264.0,151.0,113.0,19.0,6.0,13.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,278.0,67,D_la
110,2019-12-07,857.0,232.0,625.0,70.0,192.0,31.0,101.0,220.0,606.0,7460.0,3681.0,3779.0,723.0,258.0,465.0,385.0,141.0,244.0,110.0,59.0,51.0,24.0,17.0,7.0,8317.0,2524,D_ma
111,2019-12-07,252.0,61.0,191.0,21.0,51.0,5.0,22.0,53.0,181.0,7887.0,2241.0,5646.0,333.0,133.0,200.0,800.0,121.0,679.0,44.0,17.0,27.0,17.0,4.0,13.0,8139.0,1007,F_ha
112,2019-12-07,60.0,39.0,21.0,17.0,4.0,7.0,2.0,39.0,21.0,798.0,376.0,422.0,57.0,32.0,25.0,62.0,17.0,45.0,3.0,2.0,1.0,1.0,0.0,1.0,858.0,311,F_la
113,2019-12-07,129.0,54.0,75.0,6.0,19.0,2.0,6.0,52.0,73.0,7918.0,3560.0,4358.0,270.0,88.0,182.0,732.0,241.0,491.0,80.0,53.0,27.0,16.0,6.0,10.0,8047.0,3089,F_ma
114,2019-12-07,40.0,16.0,24.0,2.0,7.0,0.0,2.0,16.0,21.0,10469.0,5634.0,4835.0,364.0,152.0,212.0,314.0,89.0,225.0,1047.0,644.0,403.0,54.0,39.0,15.0,10509.0,1585,nfns_ha
115,2019-12-07,27.0,21.0,6.0,4.0,4.0,2.0,0.0,21.0,6.0,5400.0,3703.0,1697.0,205.0,90.0,115.0,179.0,64.0,115.0,70.0,41.0,29.0,12.0,5.0,7.0,5427.0,3038,nfns_la
116,2019-12-07,232.0,139.0,93.0,33.0,28.0,19.0,10.0,120.0,86.0,70691.0,48534.0,22157.0,2583.0,1261.0,1322.0,2108.0,755.0,1353.0,1366.0,906.0,460.0,185.0,57.0,128.0,70923.0,38035,nfns_ma
117,2019-12-07,282.0,28.0,254.0,7.0,95.0,3.0,67.0,28.0,248.0,954.0,201.0,753.0,147.0,28.0,119.0,14.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,0.0,1236.0,120,suspended_ha
118,2019-12-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7,suspended_la
119,2019-12-07,95.0,22.0,73.0,5.0,24.0,5.0,18.0,22.0,71.0,382.0,152.0,230.0,58.0,10.0,48.0,11.0,1.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,477.0,141,suspended_ma
120,2019-12-08,46.0,20.0,26.0,8.0,7.0,1.0,1.0,14.0,22.0,1303.0,595.0,708.0,85.0,42.0,43.0,72.0,17.0,55.0,6.0,4.0,2.0,8.0,5.0,3.0,1349.0,147,A_ha
121,2019-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,13.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,26,A_la
122,2019-12-08,91.0,24.0,67.0,3.0,9.0,0.0,0.0,22.0,64.0,2164.0,1243.0,921.0,176.0,77.0,99.0,66.0,30.0,36.0,16.0,14.0,2.0,13.0,1.0,12.0,2255.0,924,A_ma
123,2019-12-08,1710.0,295.0,1415.0,120.0,578.0,66.0,261.0,283.0,1185.0,12568.0,3679.0,8889.0,883.0,192.0,691.0,926.0,165.0,761.0,159.0,46.0,113.0,2.0,1.0,1.0,14278.0,1325,D_ha
124,2019-12-08,29.0,5.0,24.0,0.0,7.0,0.0,5.0,5.0,23.0,219.0,115.0,104.0,20.0,4.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,248.0,60,D_la
125,2019-12-08,797.0,225.0,572.0,80.0,162.0,50.0,85.0,214.0,534.0,6796.0,3397.0,3399.0,616.0,254.0,362.0,242.0,94.0,148.0,85.0,57.0,28.0,10.0,5.0,5.0,7593.0,2463,D_ma
126,2019-12-08,281.0,94.0,187.0,34.0,40.0,29.0,16.0,91.0,174.0,8020.0,2299.0,5721.0,250.0,65.0,185.0,728.0,159.0,569.0,42.0,25.0,17.0,25.0,1.0,24.0,8301.0,1028,F_ha
127,2019-12-08,70.0,33.0,37.0,11.0,15.0,0.0,7.0,33.0,29.0,837.0,421.0,416.0,45.0,26.0,19.0,49.0,22.0,27.0,4.0,4.0,0.0,7.0,0.0,7.0,907.0,322,F_la
128,2019-12-08,215.0,70.0,145.0,14.0,17.0,6.0,9.0,62.0,142.0,8038.0,3676.0,4362.0,262.0,87.0,175.0,628.0,223.0,405.0,63.0,48.0,15.0,22.0,7.0,15.0,8253.0,3169,F_ma
129,2019-12-08,65.0,16.0,49.0,1.0,10.0,0.0,1.0,15.0,43.0,9959.0,5609.0,4350.0,293.0,120.0,173.0,289.0,63.0,226.0,829.0,526.0,303.0,59.0,36.0,23.0,10024.0,1608,nfns_ha
130,2019-12-08,120.0,32.0,88.0,5.0,0.0,2.0,0.0,32.0,88.0,5892.0,4083.0,1809.0,223.0,93.0,130.0,190.0,77.0,113.0,117.0,74.0,43.0,18.0,5.0,13.0,6012.0,3176,nfns_la
131,2019-12-08,664.0,162.0,502.0,27.0,23.0,17.0,6.0,150.0,490.0,69966.0,48562.0,21404.0,2699.0,1278.0,1421.0,2000.0,697.0,1303.0,1246.0,932.0,314.0,207.0,89.0,118.0,70630.0,38527,nfns_ma
132,2019-12-08,326.0,30.0,296.0,12.0,132.0,11.0,73.0,29.0,252.0,1055.0,206.0,849.0,162.0,20.0,142.0,12.0,0.0,12.0,11.0,0.0,11.0,2.0,2.0,0.0,1381.0,121,suspended_ha
133,2019-12-08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,22.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,suspended_la
134,2019-12-08,118.0,39.0,79.0,10.0,34.0,6.0,19.0,37.0,72.0,484.0,264.0,220.0,46.0,19.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,602.0,149,suspended_ma
135,2019-12-09,61.0,33.0,28.0,13.0,6.0,5.0,2.0,26.0,26.0,1718.0,740.0,978.0,118.0,61.0,57.0,153.0,47.0,106.0,4.0,2.0,2.0,11.0,1.0,10.0,1779.0,155,A_ha
136,2019-12-09,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,69.0,30.0,39.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,72.0,34,A_la
137,2019-12-09,90.0,42.0,48.0,10.0,8.0,4.0,5.0,41.0,46.0,2783.0,1522.0,1261.0,180.0,88.0,92.0,128.0,56.0,72.0,10.0,6.0,4.0,18.0,3.0,15.0,2873.0,1061,A_ma
138,2019-12-09,2165.0,418.0,1747.0,167.0,642.0,109.0,311.0,398.0,1550.0,16016.0,4608.0,11408.0,1092.0,267.0,825.0,1184.0,211.0,973.0,191.0,39.0,152.0,10.0,2.0,8.0,18181.0,1366,D_ha
139,2019-12-09,51.0,4.0,47.0,0.0,22.0,0.0,11.0,4.0,42.0,371.0,238.0,133.0,47.0,23.0,24.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,422.0,68,D_la
140,2019-12-09,1105.0,339.0,766.0,105.0,249.0,69.0,121.0,328.0,710.0,8796.0,4358.0,4438.0,769.0,349.0,420.0,450.0,204.0,246.0,85.0,56.0,29.0,13.0,5.0,8.0,9901.0,2799,D_ma
141,2019-12-09,299.0,117.0,182.0,41.0,64.0,32.0,19.0,114.0,151.0,10469.0,2822.0,7647.0,284.0,92.0,192.0,1043.0,221.0,822.0,32.0,10.0,22.0,33.0,8.0,25.0,10768.0,1051,F_ha
142,2019-12-09,77.0,39.0,38.0,8.0,14.0,0.0,8.0,39.0,34.0,1022.0,420.0,602.0,68.0,32.0,36.0,70.0,23.0,47.0,4.0,0.0,4.0,6.0,1.0,5.0,1099.0,377,F_la
143,2019-12-09,195.0,97.0,98.0,15.0,24.0,4.0,8.0,94.0,87.0,10758.0,4941.0,5817.0,320.0,133.0,187.0,1039.0,416.0,623.0,84.0,60.0,24.0,34.0,9.0,25.0,10953.0,3660,F_ma
144,2019-12-09,50.0,13.0,37.0,2.0,11.0,2.0,3.0,12.0,33.0,13623.0,7331.0,6292.0,474.0,164.0,310.0,458.0,123.0,335.0,764.0,420.0,344.0,63.0,35.0,28.0,13673.0,1763,nfns_ha
145,2019-12-09,48.0,34.0,14.0,6.0,1.0,3.0,1.0,33.0,14.0,7270.0,4619.0,2651.0,310.0,147.0,163.0,283.0,111.0,172.0,130.0,51.0,79.0,18.0,3.0,15.0,7318.0,3780,nfns_la
146,2019-12-09,312.0,205.0,107.0,47.0,19.0,31.0,2.0,176.0,97.0,91918.0,59788.0,32130.0,3534.0,2044.0,1490.0,3538.0,1405.0,2133.0,1748.0,1190.0,558.0,242.0,75.0,167.0,92230.0,47488,nfns_ma
147,2019-12-09,439.0,41.0,398.0,14.0,160.0,12.0,94.0,40.0,364.0,1245.0,267.0,978.0,175.0,41.0,134.0,17.0,1.0,16.0,6.0,2.0,4.0,2.0,2.0,0.0,1684.0,131,suspended_ha
148,2019-12-09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,18.0,9.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9,suspended_la
149,2019-12-09,159.0,46.0,113.0,17.0,46.0,6.0,24.0,36.0,103.0,629.0,294.0,335.0,74.0,32.0,42.0,7.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,788.0,170,suspended_ma
150,2019-12-10,71.0,23.0,48.0,8.0,10.0,0.0,1.0,15.0,42.0,1802.0,656.0,1146.0,110.0,40.0,70.0,166.0,49.0,117.0,4.0,1.0,3.0,5.0,0.0,5.0,1873.0,167,A_ha
151,2019-12-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,33.0,25.0,3.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,40,A_la
152,2019-12-10,83.0,42.0,41.0,10.0,6.0,2.0,2.0,42.0,37.0,3144.0,1668.0,1476.0,173.0,79.0,94.0,149.0,51.0,98.0,16.0,14.0,2.0,11.0,3.0,8.0,3227.0,1145,A_ma
153,2019-12-10,2013.0,389.0,1624.0,140.0,486.0,90.0,279.0,367.0,1501.0,16290.0,4987.0,11303.0,1171.0,261.0,910.0,1392.0,275.0,1117.0,160.0,56.0,104.0,6.0,3.0,3.0,18303.0,1400,D_ha
154,2019-12-10,45.0,4.0,41.0,0.0,13.0,0.0,7.0,4.0,38.0,316.0,163.0,153.0,41.0,25.0,16.0,11.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,361.0,92,D_la
155,2019-12-10,1119.0,333.0,786.0,92.0,186.0,58.0,108.0,330.0,735.0,8954.0,4405.0,4549.0,796.0,354.0,442.0,491.0,182.0,309.0,72.0,40.0,32.0,8.0,1.0,7.0,10073.0,2866,D_ma
156,2019-12-10,314.0,128.0,186.0,38.0,54.0,27.0,28.0,122.0,167.0,11040.0,2914.0,8126.0,350.0,114.0,236.0,1241.0,211.0,1030.0,59.0,21.0,38.0,22.0,3.0,19.0,11354.0,1076,F_ha
157,2019-12-10,61.0,23.0,38.0,8.0,9.0,0.0,5.0,21.0,35.0,1249.0,544.0,705.0,75.0,28.0,47.0,93.0,32.0,61.0,8.0,4.0,4.0,7.0,0.0,7.0,1310.0,433,F_la
158,2019-12-10,199.0,103.0,96.0,20.0,20.0,5.0,6.0,95.0,88.0,11466.0,5184.0,6282.0,321.0,131.0,190.0,1211.0,402.0,809.0,85.0,54.0,31.0,25.0,12.0,13.0,11665.0,3821,F_ma
159,2019-12-10,36.0,16.0,20.0,4.0,5.0,2.0,1.0,15.0,16.0,13570.0,6892.0,6678.0,476.0,170.0,306.0,571.0,138.0,433.0,760.0,453.0,307.0,75.0,37.0,38.0,13606.0,1790,nfns_ha
160,2019-12-10,23.0,19.0,4.0,3.0,1.0,0.0,0.0,19.0,4.0,7663.0,4655.0,3008.0,266.0,129.0,137.0,392.0,130.0,262.0,99.0,66.0,33.0,14.0,2.0,12.0,7686.0,4030,nfns_la
161,2019-12-10,242.0,149.0,93.0,30.0,8.0,15.0,6.0,137.0,89.0,97175.0,61900.0,35275.0,3711.0,2069.0,1642.0,4297.0,1503.0,2794.0,1585.0,1096.0,489.0,266.0,86.0,180.0,97417.0,49674,nfns_ma
162,2019-12-10,367.0,31.0,336.0,10.0,108.0,6.0,69.0,31.0,313.0,1257.0,304.0,953.0,180.0,40.0,140.0,15.0,5.0,10.0,5.0,1.0,4.0,1.0,1.0,0.0,1624.0,134,suspended_ha
163,2019-12-10,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9,suspended_la
164,2019-12-10,125.0,31.0,94.0,10.0,25.0,4.0,16.0,27.0,90.0,604.0,347.0,257.0,62.0,20.0,42.0,6.0,3.0,3.0,9.0,7.0,2.0,0.0,0.0,0.0,729.0,159,suspended_ma
165,2019-12-11,65.0,32.0,33.0,14.0,3.0,0.0,0.0,23.0,32.0,1958.0,690.0,1268.0,116.0,70.0,46.0,164.0,41.0,123.0,18.0,14.0,4.0,7.0,2.0,5.0,2023.0,162,A_ha
166,2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,36.0,32.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,68.0,37,A_la
167,2019-12-11,57.0,21.0,36.0,3.0,3.0,2.0,0.0,21.0,36.0,3227.0,1747.0,1480.0,185.0,86.0,99.0,200.0,68.0,132.0,10.0,8.0,2.0,18.0,6.0,12.0,3284.0,1130,A_ma
168,2019-12-11,1919.0,403.0,1516.0,152.0,389.0,99.0,244.0,394.0,1438.0,18209.0,5666.0,12543.0,1210.0,324.0,886.0,1444.0,314.0,1130.0,365.0,86.0,279.0,16.0,5.0,11.0,20128.0,1398,D_ha
169,2019-12-11,27.0,6.0,21.0,2.0,6.0,1.0,3.0,6.0,20.0,289.0,130.0,159.0,24.0,6.0,18.0,15.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,316.0,83,D_la
170,2019-12-11,1056.0,339.0,717.0,95.0,170.0,71.0,102.0,331.0,678.0,9449.0,4527.0,4922.0,845.0,347.0,498.0,473.0,164.0,309.0,58.0,40.0,18.0,7.0,6.0,1.0,10505.0,2891,D_ma
171,2019-12-11,274.0,97.0,177.0,31.0,51.0,24.0,30.0,96.0,168.0,11808.0,2926.0,8882.0,321.0,87.0,234.0,1301.0,232.0,1069.0,34.0,15.0,19.0,36.0,13.0,23.0,12082.0,1117,F_ha
172,2019-12-11,67.0,41.0,26.0,8.0,5.0,5.0,3.0,39.0,24.0,1091.0,442.0,649.0,64.0,34.0,30.0,78.0,27.0,51.0,4.0,2.0,2.0,3.0,1.0,2.0,1158.0,408,F_la
173,2019-12-11,205.0,117.0,88.0,21.0,18.0,11.0,6.0,114.0,83.0,12295.0,5373.0,6922.0,412.0,169.0,243.0,1145.0,405.0,740.0,75.0,44.0,31.0,55.0,27.0,28.0,12500.0,4017,F_ma
174,2019-12-11,33.0,13.0,20.0,3.0,7.0,2.0,1.0,12.0,18.0,14160.0,6977.0,7183.0,467.0,148.0,319.0,599.0,194.0,405.0,958.0,501.0,457.0,76.0,34.0,42.0,14193.0,1911,nfns_ha
175,2019-12-11,43.0,34.0,9.0,7.0,1.0,5.0,1.0,32.0,9.0,7781.0,4699.0,3082.0,262.0,116.0,146.0,315.0,101.0,214.0,137.0,61.0,76.0,28.0,3.0,25.0,7824.0,4138,nfns_la
176,2019-12-11,220.0,145.0,75.0,39.0,10.0,20.0,4.0,123.0,72.0,100685.0,63242.0,37443.0,3666.0,2096.0,1570.0,4309.0,1595.0,2714.0,1368.0,929.0,439.0,279.0,89.0,190.0,100905.0,51479,nfns_ma
177,2019-12-11,321.0,32.0,289.0,14.0,97.0,8.0,75.0,28.0,277.0,1065.0,273.0,792.0,171.0,42.0,129.0,22.0,7.0,15.0,6.0,0.0,6.0,4.0,4.0,0.0,1386.0,132,suspended_ha
178,2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6,suspended_la
179,2019-12-11,87.0,26.0,61.0,10.0,16.0,3.0,11.0,20.0,59.0,475.0,282.0,193.0,48.0,22.0,26.0,15.0,9.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,562.0,154,suspended_ma
180,2019-12-12,65.0,27.0,38.0,8.0,6.0,1.0,2.0,21.0,36.0,1859.0,701.0,1158.0,135.0,66.0,69.0,165.0,46.0,119.0,4.0,0.0,4.0,6.0,1.0,5.0,1924.0,158,A_ha
181,2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,28.0,31.0,6.0,4.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,35,A_la
182,2019-12-12,96.0,33.0,63.0,4.0,19.0,0.0,8.0,31.0,59.0,3170.0,1755.0,1415.0,202.0,89.0,113.0,183.0,85.0,98.0,20.0,15.0,5.0,18.0,6.0,12.0,3266.0,1159,A_ma
183,2019-12-12,2049.0,408.0,1641.0,157.0,541.0,117.0,333.0,399.0,1551.0,16754.0,5074.0,11680.0,1207.0,324.0,883.0,1223.0,224.0,999.0,277.0,77.0,200.0,16.0,8.0,8.0,18803.0,1430,D_ha
184,2019-12-12,35.0,3.0,32.0,0.0,12.0,0.0,8.0,3.0,31.0,305.0,165.0,140.0,37.0,20.0,17.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,78,D_la
185,2019-12-12,1040.0,330.0,710.0,106.0,229.0,74.0,148.0,317.0,681.0,8803.0,4417.0,4386.0,809.0,381.0,428.0,469.0,183.0,286.0,79.0,37.0,42.0,6.0,3.0,3.0,9843.0,2804,D_ma
186,2019-12-12,393.0,145.0,248.0,60.0,61.0,48.0,31.0,144.0,231.0,11698.0,3219.0,8479.0,357.0,111.0,246.0,1173.0,278.0,895.0,55.0,29.0,26.0,23.0,7.0,16.0,12091.0,1105,F_ha
187,2019-12-12,91.0,39.0,52.0,10.0,17.0,4.0,5.0,39.0,48.0,1157.0,464.0,693.0,60.0,32.0,28.0,78.0,32.0,46.0,3.0,2.0,1.0,4.0,0.0,4.0,1248.0,379,F_la
188,2019-12-12,192.0,97.0,95.0,12.0,19.0,4.0,7.0,94.0,92.0,11673.0,5361.0,6312.0,353.0,152.0,201.0,1113.0,414.0,699.0,64.0,42.0,22.0,27.0,10.0,17.0,11865.0,3899,F_ma
189,2019-12-12,60.0,29.0,31.0,2.0,11.0,1.0,1.0,28.0,27.0,13753.0,7082.0,6671.0,449.0,151.0,298.0,526.0,163.0,363.0,783.0,420.0,363.0,75.0,38.0,37.0,13813.0,1837,nfns_ha
190,2019-12-12,31.0,17.0,14.0,4.0,4.0,3.0,0.0,17.0,12.0,7588.0,4715.0,2873.0,265.0,139.0,126.0,350.0,150.0,200.0,95.0,43.0,52.0,13.0,0.0,13.0,7619.0,4011,nfns_la
191,2019-12-12,296.0,170.0,126.0,31.0,20.0,20.0,3.0,151.0,115.0,97205.0,61779.0,35426.0,3705.0,2146.0,1559.0,4031.0,1509.0,2522.0,1282.0,853.0,429.0,272.0,79.0,193.0,97501.0,49924,nfns_ma
192,2019-12-12,374.0,33.0,341.0,6.0,140.0,4.0,96.0,32.0,326.0,1184.0,287.0,897.0,188.0,38.0,150.0,19.0,3.0,16.0,6.0,0.0,6.0,1.0,1.0,0.0,1558.0,134,suspended_ha
193,2019-12-12,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,21.0,19.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8,suspended_la
194,2019-12-12,123.0,46.0,77.0,10.0,24.0,4.0,20.0,44.0,76.0,512.0,291.0,221.0,86.0,47.0,39.0,11.0,3.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,635.0,152,suspended_ma
195,2019-12-13,60.0,19.0,41.0,9.0,9.0,0.0,4.0,11.0,39.0,1670.0,618.0,1052.0,83.0,36.0,47.0,131.0,32.0,99.0,13.0,9.0,4.0,4.0,1.0,3.0,1730.0,157,A_ha
196,2019-12-13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,33.0,25.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29,A_la
197,2019-12-13,50.0,21.0,29.0,8.0,9.0,1.0,2.0,21.0,27.0,2699.0,1479.0,1220.0,179.0,81.0,98.0,151.0,53.0,98.0,14.0,9.0,5.0,12.0,1.0,11.0,2749.0,1044,A_ma
198,2019-12-13,2142.0,396.0,1746.0,130.0,647.0,76.0,318.0,370.0,1560.0,15875.0,4876.0,10999.0,1130.0,341.0,789.0,1387.0,235.0,1152.0,189.0,54.0,135.0,17.0,16.0,1.0,18017.0,1425,D_ha
199,2019-12-13,21.0,2.0,19.0,0.0,8.0,0.0,4.0,2.0,17.0,260.0,149.0,111.0,38.0,25.0,13.0,12.0,2.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,281.0,74,D_la
200,2019-12-13,1060.0,339.0,721.0,111.0,254.0,71.0,130.0,322.0,648.0,8104.0,4123.0,3981.0,672.0,290.0,382.0,460.0,175.0,285.0,85.0,57.0,28.0,5.0,3.0,2.0,9164.0,2754,D_ma
201,2019-12-13,322.0,85.0,237.0,30.0,70.0,24.0,26.0,80.0,207.0,11458.0,3076.0,8382.0,326.0,88.0,238.0,1248.0,197.0,1051.0,57.0,34.0,23.0,16.0,6.0,10.0,11780.0,1068,F_ha
202,2019-12-13,52.0,25.0,27.0,6.0,4.0,2.0,1.0,25.0,26.0,949.0,395.0,554.0,55.0,26.0,29.0,82.0,29.0,53.0,3.0,2.0,1.0,2.0,1.0,1.0,1001.0,359,F_la
203,2019-12-13,205.0,105.0,100.0,11.0,26.0,4.0,9.0,102.0,90.0,10873.0,4855.0,6018.0,283.0,119.0,164.0,1039.0,386.0,653.0,54.0,33.0,21.0,17.0,6.0,11.0,11078.0,3725,F_ma
204,2019-12-13,42.0,21.0,21.0,4.0,5.0,2.0,0.0,20.0,19.0,13316.0,7105.0,6211.0,421.0,169.0,252.0,475.0,140.0,335.0,781.0,451.0,330.0,49.0,32.0,17.0,13358.0,1778,nfns_ha
205,2019-12-13,44.0,37.0,7.0,7.0,3.0,1.0,0.0,36.0,4.0,6996.0,4490.0,2506.0,235.0,113.0,122.0,305.0,127.0,178.0,66.0,44.0,22.0,12.0,3.0,9.0,7040.0,3716,nfns_la
206,2019-12-13,281.0,176.0,105.0,33.0,21.0,20.0,8.0,161.0,100.0,91595.0,59092.0,32503.0,3197.0,1904.0,1293.0,3993.0,1486.0,2507.0,1467.0,958.0,509.0,168.0,54.0,114.0,91876.0,47676,nfns_ma
207,2019-12-13,419.0,34.0,385.0,9.0,170.0,7.0,105.0,34.0,354.0,1088.0,236.0,852.0,170.0,29.0,141.0,36.0,3.0,33.0,4.0,0.0,4.0,0.0,0.0,0.0,1507.0,133,suspended_ha
208,2019-12-13,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,20.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8,suspended_la
209,2019-12-13,102.0,25.0,77.0,9.0,31.0,3.0,16.0,20.0,70.0,437.0,259.0,178.0,48.0,21.0,27.0,14.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,539.0,140,suspended_ma
210,2019-12-14,55.0,26.0,29.0,10.0,7.0,4.0,1.0,22.0,28.0,1500.0,532.0,968.0,87.0,47.0,40.0,175.0,31.0,144.0,0.0,0.0,0.0,7.0,1.0,6.0,1555.0,153,A_ha
211,2019-12-14,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,39.0,26.0,13.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,25,A_la
212,2019-12-14,85.0,26.0,59.0,5.0,26.0,2.0,11.0,25.0,54.0,2336.0,1315.0,1021.0,144.0,78.0,66.0,161.0,66.0,95.0,5.0,5.0,0.0,16.0,5.0,11.0,2421.0,918,A_ma
213,2019-12-14,1811.0,353.0,1458.0,132.0,580.0,81.0,240.0,335.0,1368.0,14566.0,4415.0,10151.0,839.0,231.0,608.0,1475.0,247.0,1228.0,184.0,67.0,117.0,25.0,20.0,5.0,16377.0,1389,D_ha
214,2019-12-14,26.0,4.0,22.0,2.0,12.0,0.0,6.0,4.0,20.0,236.0,116.0,120.0,17.0,11.0,6.0,7.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,262.0,75,D_la
215,2019-12-14,1041.0,267.0,774.0,95.0,305.0,51.0,108.0,254.0,724.0,7213.0,3666.0,3547.0,566.0,227.0,339.0,411.0,137.0,274.0,87.0,40.0,47.0,11.0,9.0,2.0,8254.0,2496,D_ma
216,2019-12-14,273.0,116.0,157.0,46.0,58.0,32.0,19.0,112.0,141.0,9747.0,2597.0,7150.0,223.0,52.0,171.0,1148.0,180.0,968.0,59.0,29.0,30.0,17.0,6.0,11.0,10020.0,1001,F_ha
